GRANTEE,OWNER,TABLE_NAME,GRANTOR,PRIVILEGE,GRA,HIE,COM,TYPE,INH
DBA,SYS,V_$DIAG_ADR_CONTROL_AUX,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_ADR_INVALIDATION,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_ALERT_EXT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_AMS_XACTION,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DDE_USER_ACTION,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DDE_USER_ACTION_DEF,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DDE_USR_ACT_PARAM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DDE_USR_ACT_PARAM_DEF,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DDE_USR_INC_ACT_MAP,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DDE_USR_INC_TYPE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DFW_CONFIG_CAPTURE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DFW_CONFIG_ITEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DFW_PATCH_CAPTURE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DFW_PATCH_ITEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DFW_PURGE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DFW_PURGE_ITEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DIAGV_INCIDENT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_DIR_EXT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_EM_DIAG_JOB,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_EM_TARGET_INFO,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_EM_USER_ACTIVITY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_HM_FDG_SET,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_HM_FINDING,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_HM_INFO,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_HM_MESSAGE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_HM_RECOMMENDATION,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_HM_RUN,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INCCKEY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INCIDENT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INCIDENT_FILE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INC_METER_CONFIG,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INC_METER_IMPT_DEF,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INC_METER_INFO,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INC_METER_PK_IMPTS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_INC_METER_SUMMARY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_CONFIGURATION,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_FILE_COPY_LOG,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_FILE_METADATA,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_PACKAGE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_PACKAGE_FILE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_PACKAGE_HISTORY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_PACKAGE_INCIDENT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_PKG_UNPACK_HIST,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_PROGRESS_LOG,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_IPS_REMOTE_PACKAGE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_LOG_EXT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_PDB_PROBLEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_PDB_SPACE_MGMT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_PICKLEERR,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_PROBLEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_RELMD_EXT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_SWEEPERR,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VADR_CONTROL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VEM_USER_ACTLOG,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VEM_USER_ACTLOG1,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VHM_RUN,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIEW,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIEWCOL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VINCIDENT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VINCIDENT_FILE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VINC_METER_INFO,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_FILE_COPY_LOG,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_FILE_METADATA,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PACKAGE_FILE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PACKAGE_HISTORY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PACKAGE_MAIN_INT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PACKAGE_SIZE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PKG_FILE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PKG_INC_CAND,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PKG_INC_DTL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PKG_INC_DTL1,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VIPS_PKG_MAIN_PROBLEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VNOT_EXIST_INCIDENT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPDB_PROBLEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM1,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM2,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM_BUCKET,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM_BUCKET1,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM_BUCKET_COUNT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM_INT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VPROBLEM_LASTINC,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VSHOWCATVIEW,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VSHOWINCB,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VSHOWINCB_I,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_VTEST_EXISTS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_ACTINC,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_ACTPROB,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_INCCOUNT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_INCFCOUNT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_INC_METER_INFO_PROB,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_IPSPRBCNT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_IPSPRBCNT1,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_NFCINC,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,SYS,V_$DIAG_V_SWPERRCOUNT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBA,XDB,DBMS_CSX_ADMIN,XDB,EXECUTE,NO,NO,NO,PACKAGE,NO
DBA,XDB,DBMS_XDB_ADMIN,XDB,EXECUTE,NO,NO,NO,PACKAGE,NO
DBA,XDB,X$PT0UBMV7RIOSAHRE0L00395GDLSA,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,X$PT0UBMV7RIOSAHRE0L00395GDLSA,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,X$PT0UBMV7RIOSAHRE0L00395GDLSA,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,X$PT0UBMV7RIOSAHRE0L00395GDLSA,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$ACL,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$ACL,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$ACL,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$ACL,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CHECKOUTS,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CHECKOUTS,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CHECKOUTS,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CHECKOUTS,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CONFIG,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CONFIG,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CONFIG,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$CONFIG,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$D_LINK,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$D_LINK,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$D_LINK,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$D_LINK,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_INDEX,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_INDEX,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_INDEX,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_INDEX,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_LINK,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_LINK,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_LINK,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$H_LINK,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$NLOCKS,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$NLOCKS,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$NLOCKS,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$NLOCKS,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESCONFIG,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESCONFIG,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESCONFIG,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESCONFIG,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESOURCE,XDB,DELETE,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESOURCE,XDB,INSERT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESOURCE,XDB,SELECT,NO,NO,NO,TABLE,NO
DBA,XDB,XDB$RESOURCE,XDB,UPDATE,NO,NO,NO,TABLE,NO
DBAUSERS,SYS,DBA_HIST_ACTIVE_SESS_HISTORY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,DBA_HIST_BASELINE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,DBA_HIST_DATABASE_INSTANCE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,DBA_HIST_SNAPSHOT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,DBA_HIST_SQLTEXT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,DBA_HIST_SQL_PLAN,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,DBA_HIST_WR_CONTROL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$ACTIVE_SESSION_HISTORY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$LOCK,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$METRIC,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$METRICGROUP,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$METRICNAME,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$METRIC_HISTORY,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$SESSION,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$SESS_TIME_MODEL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,V_$SYS_TIME_MODEL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBAUSERS,SYS,WRH$_SQLTEXT,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS$_CLIENTS,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS$_MOUNTS,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS$_STORES,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_CONTENT,SYS,SELECT,NO,NO,NO,VIEW,NO
DBFS_ROLE,SYS,DBFS_CONTENT_PROPERTIES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBFS_ROLE,SYS,DBFS_HS$_FS,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_FS,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_FSSEQ,SYS,SELECT,NO,NO,NO,SEQUENCE,NO
DBFS_ROLE,SYS,DBFS_SFS$_FST,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_FSTO,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_FSTP,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_SNAP,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_TAB,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBFS_SFS$_VOL,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_ADMIN,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_CONTEXT_T,SYS,EXECUTE,NO,NO,NO,TYPE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_LIST_ITEMS_T,SYS,EXECUTE,NO,NO,NO,TYPE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_LIST_ITEM_T,SYS,EXECUTE,NO,NO,NO,TYPE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_PROPERTIES_T,SYS,EXECUTE,NO,NO,NO,TYPE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_PROPERTY_T,SYS,EXECUTE,NO,NO,NO,TYPE,NO
DBFS_ROLE,SYS,DBMS_DBFS_CONTENT_RAW_T,SYS,EXECUTE,NO,NO,NO,TYPE,NO
DBFS_ROLE,SYS,DBMS_DBFS_SFS,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBFS_ROLE,SYS,DBMS_DBFS_SFS_ADMIN,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBFS_ROLE,SYS,DBMS_FUSE,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBFS_ROLE,SYS,PROPERTIES_TAB,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,S_PROPS_TAB,SYS,SELECT,NO,NO,NO,TABLE,NO
DBFS_ROLE,SYS,USR_PROPERTIES_TAB,SYS,SELECT,NO,NO,NO,TABLE,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_ACTIONS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_CUBES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_DIMENSIONS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_FUNCTIONS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_HIERARCHIES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_INPUT_DATASOURCES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_KPIS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_LEVELS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_MEASUREGROUPS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_MEASUREGROUP_DIMS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_MEASURES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_PROPERTIES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBMS_MDX_INTERNAL,SYS,MDX_ODBO_SETS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,CDB_SERVICE$,SYS,SELECT,NO,NO,NO,TABLE,NO
DBSFWUSER,SYS,DBA_XS_ACES,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,DBA_XS_ACLS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,DBA_XS_OBJECTS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,DBMS_ASSERT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSFWUSER,SYS,DBMS_OUTPUT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSFWUSER,SYS,DBMS_UTILITY,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSFWUSER,SYS,GV_$EXADIRECT_ACL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,GV_$IP_ACL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,SERVICE$,SYS,SELECT,NO,NO,NO,TABLE,NO
DBSFWUSER,SYS,V_$DATABASE,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,V_$EXADIRECT_ACL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,V_$IP_ACL,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,V_$PARAMETER,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,V_$PDBS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,V_X$KSWSASTAB,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSFWUSER,SYS,XS_ACL,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSFWUSER,SYS,XS_SECURITY_CLASS,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSNMP,SYS,DBA_USERS,SYS,SELECT,NO,NO,NO,VIEW,NO
DBSNMP,SYS,DBMS_MANAGEMENT_PACKS,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSNMP,SYS,DBMS_SERVER_ALERT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
DBSNMP,SYS,USER_JOBS,SYS,SELECT,NO,NO,NO,VIEW,NO
DELETE_CATALOG_ROLE,SYS,AUD$,SYS,DELETE,NO,NO,NO,TABLE,NO
DELETE_CATALOG_ROLE,SYS,FGA_LOG$,SYS,DELETE,NO,NO,NO,TABLE,NO
EM_EXPRESS_ALL,SYS,DBMS_AUTO_SQLTUNE,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EM_EXPRESS_ALL,SYS,DBMS_AUTO_TASK_ADMIN,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EM_EXPRESS_BASIC,SYS,DBMS_PERF,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EM_EXPRESS_BASIC,SYS,PRVTEMX_ADMIN,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EM_EXPRESS_BASIC,SYS,V_$DIAG_INCIDENT,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,DBA_DATA_FILES,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,DBA_SOURCE,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,DBA_TEMP_FILES,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,NLS_DATABASE_PARAMETERS,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,USER_OBJECTS,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,USER_TABLESPACES,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,V_$CONTROLFILE,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,V_$DATAFILE,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,V_$LOCKED_OBJECT,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,V_$PARAMETER,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,V_$TABLESPACE,SYS,SELECT,NO,NO,NO,VIEW,NO
EOD_BOD_SUPP,SYS,V_$TEMPFILE,SYS,SELECT,NO,NO,NO,VIEW,NO
EXECUTE_CATALOG_ROLE,SYS,DBMSHSXP,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMSZEXP_SYSPKGGRNT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_ALERT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_AQELM,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_AQJMS_INTERNAL,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_AQ_IMPORT_INTERNAL,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_DATAPUMP_INT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_DISTRIBUTED_TRUST_ADMIN,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_DST,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_EXPORT_EXTENSION_I,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_FILE_TRANSFER,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_INTERNAL_SAFE_SCN,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_LOCK,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_LOGMNR,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_LOGMNR_LOGREP_DICT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_METADATA_BUILD,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_METADATA_DPBUILD,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
EXECUTE_CATALOG_ROLE,SYS,DBMS_METADATA_INT,SYS,EXECUTE,NO,NO,NO,PACKAGE,NO
